,brand_en,sim,cleaned_brand,certain,check
1070,schesir,"[('skechers', 67), ('cheers', 62), ('cherry', 62), ('espoir', 62), ('she', 60), ('chifure', 57), ('scentio', 57), ('chefrun', 57), ('mestemacher', 56), ('maycheer', 53), ('justherb', 53), ('cheerios', 53), ('lachesca', 53), ('frischli', 53), ('loshi', 50), ('asahi', 50), ('crest', 50), ('hiles', 50), ('oster', 50)]",schesir,[],0
1071,loupedeck,"[('blendtec', 59), ('lucky', 57), ('edeka', 57), ('beloved&co', 53), ('super love', 53), ('alpecin', 50), ('lec', 50), ('emo perfect', 50), ('leopold', 50)]",loupedeck,[],0
1072,green finger,"[('ferrarelle', 55), ('fine japan', 55), ('greek gods', 55), ('greenon', 53), ('hair recipe', 52), ('nature tree', 52), ('amazin graze', 50), ('greenpan', 50), ('r-driver', 50)]",green finger,[],0
1073,daisho,"[('dazzshop', 71), ('dtaudio', 62), ('aibo', 60), ('dior', 60), ('aito', 60), ('azio', 60), ('samdasoo', 57), ('may shop', 57), ('rasto', 55), ('dyson', 55), ('asahi', 55), ('aesop', 55), ('sakio', 55), ('kesho', 55), ('lasko', 55), ('daodi', 55), ('amino', 55), ('ahoye', 55), ('nailholic', 53)]",daisho,[],0
1074,le labo,"[('labo labo', 75), ('nail labo', 75), ('w.lab', 67), ('labiotte', 67), ('mk lab', 62), ('lapolo', 62), ('bosley', 62), ('lole’s', 62), ('noodle & boo', 59), ('noodle&boo', 59), ('e-books', 57), ('unlabel', 57), ('saholea', 57), ('biolead', 57), ('olaplex', 57), ('lunasol', 57), ('bb love', 57), ('black blaze', 56), ('aibo', 55)]",le labo,[],0
1075,chinook,"[('chicco', 62), ('ciaoke', 62), ('ok choice', 62), ('einstok', 57), ('chin su', 57), ('ciao', 55), ('cock', 55), ('ioio', 55), ('honk', 55), ('hito', 55), ('hojo', 55), ('champion', 53), ('briochin', 53), ('cheerios', 53), ('capitano', 53), ('indofood', 53), ('citycolor', 50), ('iroka', 50), ('combo', 50)]",chinook,[],0
1076,evoluderm,"[('lubriderm', 67), ('purederm', 59), ('derma', 57), ('evolution', 56), ('dermal', 53), ('elecom', 53), ('eclear', 53), ('ecover', 53), ('golden', 53), ('e-power', 50), ('ronever', 50), ('neoflam', 50), ('userism', 50), ('voluspa', 50), ('coleman', 50), ('celvoke', 50), ('gourmia', 50), ('dermisa', 50), ('dear my', 50)]",evoluderm,[],0
1077,hope girl,"[('momo girl', 67), ('granola house', 64), ('qq girl', 62), ('gulbirlik rose', 61), ('super mild', 53), ('relove', 53), ('noble isle', 53), ('hair recipe', 50), ('dr.hows', 50)]",hope girl,[],0
1078,belif,"[('ezlife', 73), ('morelife', 62), ('golife', 55), ('elujai', 55), ('healthlife', 53), ('bcl', 50), ('unlabel', 50), ('esfolio', 50), ('udilife', 50), ('mei', 50), ('bioliss', 50), ('simlife', 50), ('beanies', 50), ('celefit', 50), ('hi-life', 50), ('lilfant', 50)]",belif,[],0
1079,cocchi,"[('cocochi', 92), ('thai coco', 67), ('cock', 60), ('briochin', 57), ('hinata bocco', 56), ('loshi', 55), ('vacci', 55), ('nicoh', 55), ('cuoco', 55), ('combi', 55), ('gucci', 55), ('chicco', 50), ('frosch', 50)]",cocchi,[],0
1080,kanokwan,"[('nokia', 62), ('okawa', 62), ('kangol', 57), ('antian', 57), (""k'anho"", 57), ('now!', 55), ('kumnong', 53), ('wadakan', 53), ('hanskin', 53), ('nicka.k', 53), ('baekoksaeng', 53), ('leanani', 53), ('amino mason', 53), ('swanson', 53), ('oway', 50), ('nanolabo', 50), ('baan', 50), ('anua', 50), ('dr.konopka’s', 50)]",kanokwan,[],0
1081,s&w,"[('a&w', 67), ('h&w', 67), ('sowa sowa', 50), ('new beads', 50), (""she's"", 50), ('w.lab', 50), ('swift', 50)]",s&w,[],0
1082,new directions,"[('yvonne collection', 58), ('dent-inn', 55), ('new beads', 52), ('refine', 50), ('lirene', 50), ('strivectin', 50), ('fresh line', 50), ('disney', 50), ('the retinotime', 50)]",new directions,[],0
1083,forcans,"[('franks', 77), ('foramen', 71), ('orasi', 67), ('jordan', 62), ('flormar', 57), ('farcent', 57), ('infocus', 57), ('corsica', 57), ('formosa', 57), ('moroccanoil', 56), ('casa', 55), ('ifoa', 55), ('ford', 55), ('oasy', 55), ('cass', 55), ('rcma', 55), ('ocean spring', 53), ('botanist', 53), ('coghlans', 53)]",forcans,[],0
1084,dr cyj,"[('dr.choice', 53), ('aroy-d', 50), ('h.city', 50), ('yr', 50)]",dr cyj,[],0
1085,percol,"[('dermacol', 71), ('persil', 67), ('ecos', 60), ('pola', 60), ('ecologic', 57), ('ergolink', 57), ('pecobono', 57), ('excel', 55), ('opera', 55), ('petio', 55), ('jjpro', 55), ('onpro', 55), ('zero9', 55), ('powerbomb', 53), ('tescom', 50), ('velcos', 50), ('hyperx', 50), ('maqpro', 50), ('dermal', 50)]",percol,[],0
1086,swift,"[('switch', 73), ('twist', 60), ('swissdent', 57), ('soft99', 55), ('t-sing', 55), ('k-swiss', 50), ('kiwipet', 50), ('simlife', 50), ('stb', 50), ('uft', 50), ('iti', 50), ('s&w', 50), ('lilfant', 50), ('insight', 50)]",swift,[],0
1087,medi-peel,"[('pure mind', 56), ('dr pepper', 56), ('super mild', 53), ('e-power', 50), ('mei', 50), ('che gel', 50), ('diplona', 50), ('miss seesaw', 50), ('emo perfect', 50), ('merphil', 50), ('merrell', 50)]",medi-peel,[],0
1088,cyclax,"[('sacla', 55), ('citycolor', 53), ('melano cc', 53), ('clayge', 50), ('eclear', 50)]",cyclax,[],0
1089,cap,"[('apg', 67), ('calypso', 60), ('scalp x', 60), ('catchup', 60), ('ciao', 57), ('casa', 57), ('lcdp', 57), ('cass', 57), ('rcma', 57), ('cp-1', 57), ('champion', 55), ('capitano', 55), ('ac makeup', 50), ('aesop', 50), ('apieu', 50), ('sacla', 50)]",cap,[],0
1090,trimaxcell,"[('piacelli', 67), ('ricenal', 59), ('dermacol', 56), ('ariel', 53), ('excel', 53), ('remax', 53), ('ttmax', 53), ('ardell', 50), ('winmax', 50), ('timberland', 50), ('ferrarelle', 50), ('dermal', 50), ('natice', 50)]",trimaxcell,[],0
1091,brain cosmos,"[('ecosoya brands', 69), ('cosmos', 67), ('banila co', 57), ('brooks', 56), ('s.w. basics', 55), (""mod's hair"", 55), ('mod’s hair', 55), ('bomb cosmetics', 54), ('bioliss', 53), ('magicom', 53), ('brook’s', 53), ('bronson', 53), ('amino mason', 52), ('berioska', 50), ('blackmonster', 50)]",brain cosmos,[],0
1092,neatex,"[('intex', 73), ('natice', 67), ('yeaster', 62), ('naturie', 62), ('nexx', 60), ('natureby', 57), ('atake', 55), ('teteo', 55), ('remax', 55), ('ktnet', 55), ('najel', 55), ('uni water', 53), ('heartfelt', 53), ('powermate', 53), ('realme', 50), ('winmax', 50), ('lechat', 50), ('naturehike', 50), ('beauty', 50)]",neatex,[],0
1093,momo girl,"[('hope girl', 67), ('qq girl', 62), ('irobot', 53), ('tromso', 53), (""mod's hair"", 53), ('mod’s hair', 53), ('mitomo', 53), ('gulbirlik rose', 52), ('g&m', 50), ('iris ohyama', 50), ('magicom', 50)]",momo girl,[],0
1094,weleda,"[('wedar', 73), ('eclear', 67), ('wildalp', 62), ('wellage', 62), ('wellness', 57), ('aveda', 55), ('delta', 55), ('alyea', 55), ('exped', 55), ('edeka', 55), ('ediya', 55), ('revablend', 53), ('realme', 50), ('lechat', 50), ('isleaf', 50), ('breeza', 50), ('wet n wild', 50), ('eilles', 50), ('elecom', 50)]",weleda,[],0
1095,uni star,"[('t.c.star', 62), ('staub', 62), ('starbucks', 59), ('takumi', 57), ('targus', 57), ('lestar', 57), ('tcstar', 57), ('a star', 57), ('tokyo star', 56), ('tau', 55), ('tarn ju', 53), ('quality 1st', 53), ('arencia', 53), ('dtaudio', 53), ('sanbisi', 53), ('botanist', 50), ('under armour', 50), ('haru', 50), ('sparkeau', 50)]",uni star,[],0
1096,jyd,"[('hyd', 67), ('dydo', 57)]",jyd,[],0
1097,kitekat,"[('kitcat', 77), ('ktnet', 67), ('kaibeauty', 62), ('vitakraft', 62), ('kitchenaid', 59), ('nicka.k', 57), ('kiwipet', 57), ('kisetsu', 57), ('kent', 55), ('vita', 55), ('kiki', 55), ('tata', 55), ('intex', 50), ('iroka', 50), ('teteo', 50), ('brita', 50), ('nokia', 50), ('kokie', 50), ('tklab', 50)]",kitekat,[],0
1098,bv.i,"[('bevy c.', 60), ('s&b', 57), ('vivo', 50), ('vita', 50), ('vico', 50), ('b.friend', 50), ('nabi', 50), ('bbia', 50), ('gavi', 50), ('be quiet', 50)]",bv.i,[],0
1099,najel,"[('unlabel', 67), ('ariel', 60), ('ardell', 55), ('natice', 55), ('amstel', 55), ('neatex', 55), ('snails', 55), ('skinpastel', 53), ('argelan', 50), ('neoflam', 50), ('naturie', 50), ('lunasol', 50), ('one', 50), ('naf', 50), ('ace', 50), ('jumelle', 50), ('ricenal', 50), ('nac', 50)]",najel,[],0
1100,les nez,"[('new beads', 62), ('lirene', 62), ('fresh line', 59), ('noble isle', 59), ('new balance', 56), ('enne', 55), ('time leisure', 53), ('blendtec', 53), ('bluepine', 53), ('hiles', 50), (""she's"", 50), ('yankee candle', 50), ('one house', 50), ('the laundress', 50)]",les nez,[],0
1101,vitamer,"[('vita', 73), ('vitamix', 71), ('vinata', 62), ('bixtar', 62), ('vitakraft', 62), ('glinter', 57), ('vitabox', 57), ('apivita', 57), ('revital', 57), ('thayers', 57), ('visee', 50), ('atake', 50), ('uni water', 50), ('oster', 50), ('intex', 50), ('avila', 50), ('brita', 50), ('ikari', 50), ('extra mineral', 50)]",vitamer,[],0
1102,babaria,"[('bbia', 73), ('brita', 67), ('sangaria', 67), ('cabreiroa', 62), ('rico baby', 62), ('bandai', 62), ('barrio', 62), ('baby shark', 59), ('arencia', 57), ('artisan', 57), ('niagara', 57), ('baby brezza', 56), ('baby banana', 56), ('saba', 55), ('nabi', 55), ('haba', 55), ('baan', 55), ('abba', 55), ('berioska', 53)]",babaria,[],0
1103,fasun,"[('osun', 67), ('suuen', 60), ('sukin', 60), ('vosun', 60), ('fancl', 60), ('abuns', 60), ('v fau', 60), ('catuna', 55), ('franks', 55), ('suunto', 55), ('farlin', 55), ('sang-a', 55), ('watsons', 50), ('uno', 50), ('unt', 50), ('foramen', 50), ('hanskin', 50), ('farcent', 50), ('pascual', 50)]",fasun,[],0
1104,freiz,"[('fresa', 60), ('refine', 55), ('flexin', 55), ('breeza', 55), ('frudia', 55), ('farlin', 55), ('prreti', 55), ('fresh line', 53), ('chifure', 50), ('foramen', 50), ('pri', 50), ('fzc', 50), ('mei', 50), ('medi flower', 50), ('farcent', 50), ('firefly', 50), ('grizzly', 50), ('revital', 50), ('arencia', 50)]",freiz,[],0
1105,peach c,"[('peach and', 75), ('nac nac', 57), ('catchup', 57), ('cat chow', 53), ('cozy pet', 53), ('a.h.c', 50), ('opera', 50), ('melano cc', 50), ('petia', 50)]",peach c,[],0
1106,arcticpet,"[('arctic', 80), ('natice', 67), ('farcent', 62), ('hair recipe', 60), ('kitchen art', 60), ('ariel', 57), ('amice', 57), ('heartfelt', 56), ('black ice', 56), ('ad-rocket', 56), ('artis di voce', 55), ('arnest', 53), ('vt cica', 50), ('catfeet', 50), ('naturie', 50), ('maychic', 50), ('chacott', 50), ('kiwipet', 50), ('prodiet', 50)]",arcticpet,[],0
1107,cj lion,"[('j-lin', 83), ('jo malone', 62), ('jmsolution', 59), ('ciao', 55), ('champion', 53), ('cath kidston', 53), ('care linkage', 53), ('orion', 50), ('juono', 50), ('3w clinic', 50), ('melano cc', 50), ('center-in', 50), ('a’kin', 50), ('j.kao', 50), ('evolution', 50), ('mizon', 50)]",cj lion,[],0
1108,hq,"[('3q', 50), ('hb', 50), ('qv', 50), ('iq+', 50), ('vh', 50), ('bh', 50)]",hq,[],0
1109,miss rose,"[('mr&miss', 75), ('miss seesaw', 70), ('5mins shaper pro', 64), (""she's"", 57), ('rosy rosa', 56), ('pure mind', 56), ('missha', 53), ('kissme', 53), ('super mild', 53), ('noble isle', 53), ('gulbirlik rose', 52), ('miyoshi', 50), ('mistine', 50), ('rosette', 50), ('myhouse', 50), ('i-kirei', 50), ('manetti roberts', 50)]",miss rose,[],0
1110,pureal,"[('pure', 80), ('realme', 67), ('urtale', 67), ('pascual', 62), ('revital', 62), ('ricenal', 62), ('handpurena', 62), ('pure smile', 62), ('van pur', 62), ('puma', 60), ('pupa', 60), ('cure', 60), ('sparkeau', 57), ('purevivi', 57), ('purederm', 57), ('naturals', 57), ('murfeeli', 57), ('ariel', 55), ('opera', 55)]",pureal,[],0
1111,ak,"[('jacks', 57), ('haken', 57), ('atake', 57), ('aiken', 57), ('sakio', 57), ('nakay', 57), ('lasko', 57), ('luwak', 57), ('a’kin', 57), ('akuma', 57), ('za', 50), ('mk lab', 50), ('yamaki', 50), ('takumi', 50), ('akvile', 50), ('sneaky', 50), ('arlink', 50), ('ciaoke', 50), ('franks', 50)]",ak,[],0
1112,institut karite paris,"[('clair paris', 50), ('instant pot', 50)]",institut karite paris,[],0
1113,greek gods,"[('green finger', 55), ('reebok', 50), ('gold suite', 50), ('google', 50), ('golden', 50)]",greek gods,[],0
1114,frischli,"[('frosch', 71), ('fresh line', 67), ('friskies', 62), ('briochin', 62), ('rausch', 57), ('farlin', 57), ('orihiro', 53), ('miyoshi', 53), ('familia', 53), ('ricenal', 53), ('schesir', 53), ('fila', 50), ('iris', 50), ('dr.shine', 50), ('piacelli', 50)]",frischli,[],0
1115,pure smile,"[('persil', 62), ('pureal', 62), ('osmile', 62), ('fiesta pure shine', 59), ('premiumcare', 57), ('simple life', 57), ('pure', 57), ('pet village', 57), (""pure'n soft"", 57), ('purevivi', 56), ('purederm', 56), ('dr.hsieh', 56), ('dr.shine', 56), ('tresemme', 56), ('time leisure', 55), (""lassie'el"", 53), ('miller harris', 52), ('refine', 50), ('realme', 50)]",pure smile,[],0
1116,ioio,"[('orion', 67), ('irobot', 60), ('icooby', 60), ('mitomo', 60), ('kopiko', 60), ('hoi', 57), ('vitantonio', 57), ('opi', 57), ('zoo', 57), ('iti', 57), ('esfolio', 55), ('orihiro', 55), ('miyoshi', 55), ('bioliss', 55), ('timotei', 55), ('chinook', 55), ('oshimon', 55), ('soto', 50), ('ciao', 50)]",ioio,[],0
1117,cosmic mansion,"[('amino mason', 64), ('jayjun cosmetic', 62), ('melano cc', 61), ('ms.cosmed', 61), ('corsini', 57), ('corsica', 57), ('swanson', 57), ('oshimon', 57), ('ocean spring', 54), ('vt cosmetics', 54), ('sillymann', 52), ('jo malone', 52), ('thebalm cosmetics', 52), ('queens choice', 52), ('thai coco', 52), ('ok choice', 52), ('milani', 50), ('maison louis marie', 50), ('bomb cosmetics', 50)]",cosmic mansion,[],0
1118,ayce,"[('ace', 86), ('face+', 75), ('maycheer', 67), ('alyea', 67), ('amice', 67), ('ahoye', 67), ('clayge', 60), ('natice', 60), ('abc', 57), ('ahc', 57), ('3ce', 57), ('aoc', 57), ('lac', 57), ('afc', 57), ('nac', 57), ('farcent', 55), ('maychic', 55), ('thayers', 55), ('yome', 50)]",ayce,[],0
1119,pretty by flormar,"[('flormar', 58)]",pretty by flormar,[],0
1120,eufy,"[('eunyul', 60), ('beauty', 60), ('uft', 57), ('ufc', 57), ('firefly', 55), ('eupa', 50), ('heum', 50), ('nuby', 50), ('ogeu', 50), ('rudy', 50)]",eufy,[],0
1121,hallmark,"[('algemarin', 59), ('yamaki', 57), ('healthlead', 56), ('flormar', 53), ('karalla', 53), ('palladio', 50), ('haru', 50), ('ayerllan', 50), ('hola', 50), ('maro', 50), ('mama', 50), ('himawari', 50), ('alcatroz', 50), ('fala', 50), ('haba', 50)]",hallmark,[],0
1122,anua,"[('isana', 67), ('angfa', 67), ('akuma', 67), ('catuna', 60), ('nacnac', 60), ('antian', 60), ('bandai', 60), ('lanami', 60), ('canary', 60), ('nuk', 57), ('axa', 57), ('naf', 57), ('aha', 57), ('tau', 57), ('handpurena', 57), ('nac', 57), ('pascual', 55), ('madonna', 55), ('nac nac', 55)]",anua,[],0
1123,cass,"[('casa', 75), ('cosmos', 60), ('cap', 57), ('watsons', 55), ('calypso', 55), ('forcans', 55), ('nars', 50), ('ciao', 50), ('tiss', 50), ('kiss', 50), ('coghlans', 50), ('sasa', 50), ('his cafe', 50), ('ecos', 50), ('oasy', 50), ('plas', 50), ('staresso', 50), ('rcma', 50), ('flawless', 50)]",cass,[],0
1124,dr.konopka’s,"[('brook’s', 63), ('dr.spa', 56), ('brooks', 56), ('dr.hows', 53), ('dr. skin', 53), ('dr.groot', 50), (""john's blend"", 50), ('kanokwan', 50)]",dr.konopka’s,[],0
1125,b balance,"[('new balance', 70), ('balzano', 62), ('baan', 62), ('baby banana', 60), ('black blaze', 60), ('natural balance', 58), ('jo malone', 56), ('banila co', 56), ('black ice', 56), ('bladez', 53), ('jant blanc', 53), ('argelan', 50), ('beanies', 50), ('lac', 50), ('elence 2001', 50), ('ace', 50), ('bb love', 50), ('le labo', 50), ('babaria', 50)]",b balance,[],0
1126,petest,"[('fees', 60), ('post', 60), ('pettyman', 57), ('crest', 55), ('patto', 55), ('teteo', 55), ('twist', 55), ('petio', 55), ('etvos', 55), ('ktnet', 55), ('petia', 55), ('q-pet', 55), ('k-palette', 53), ('heartfelt', 53), ('powermate', 53), ('esthe dew', 53), ('cheers', 50), ('tescom', 50), (""pet's love"", 50)]",petest,[],0
1127,creerbeaute,"[('herbal care', 64), ('beauty', 59), ('le creuset', 57), ('beautyeasy', 57), ('j.catbeauty', 55), ('pure beauty', 55), ('beautymaker', 55), ('create dentfine', 54), ('lebelage', 53), ('natures care', 52), ('bella beauty', 52), ('crest', 50), ('cooler master', 50), ('kaibeauty', 50), ('hereu', 50), ('cabreiroa', 50), ('beauty credit', 50), ('powermate', 50), ('ks beauty', 50)]",creerbeaute,[],0
1128,golife,"[('olive', 73), ('morelife', 71), ('google', 67), ('ezlife', 67), ('golden', 67), ('glinter', 62), ('gold suite', 62), ('goodies', 62), ('udilife', 62), ('simlife', 62), ('hi-life', 62), ('sole', 60), ('skinlife', 57), ('ergolink', 57), ('life-do.plus', 56), ('gerolsteiner', 56), ('kokie', 55), ('belif', 55), ('palmolive', 53)]",golife,[],0
1129,gavi,"[('avila', 67), ('garmin', 60), ('akvile', 60), ('zavida', 60), ('apivita', 55), ('alovivi', 55), ('aibo', 50), ('vivo', 50), ('vita', 50), ('vico', 50), ('giovanni', 50), ('aito', 50), ('azio', 50), ('sangaria', 50), ('nabi', 50), ('bv.i', 50), ('tigi', 50), ('waiz', 50), ('thai', 50)]",gavi,[],0
1130,jht,"[('htc', 67), ('hito', 57)]",jht,[],0
1131,capitano,"[('ptnano', 71), ('ciao', 67), ('apivita', 67), ('aito', 67), ('champion', 62), ('amino', 62), ('catuna', 57), ('ducato', 57), ('antian', 57), ('ciaoke', 57), ('vitantonio', 56), ('cap', 55), ('alpecin', 53), ('calypso', 53), ('matador', 53), ('kit cat', 53), ('balzano', 53), ('vitabox', 53), ('artisan', 53)]",capitano,[],0
1132,dent-inn,"[('center-in', 71), ('envin', 62), ('antian', 57), ('new directions', 55), ('dr. skin', 53), ('scentio', 53), ('create dentfine', 52), ('ocean spring', 50), ('kent', 50), ('enne', 50), ('dr.satin', 50), ('dr.shine', 50)]",dent-inn,[],0
1133,devon,"[('demon', 80), ('deve', 67), ('dyson', 60), ('vosun', 60), ('envin', 60), ('etvos', 60), ('downy', 60), ('mellsavon', 57), ('evolution', 57), ('dejavu', 55), ('avalon', 55), ('andzen', 55), ('lavons', 55), ('golden', 55), ('eva', 50), ('dew', 50), ('madonna', 50), ('diplona', 50), ('celvoke', 50)]",devon,[],0
1134,honk,"[('honey', 67), ('bonika', 60), ('mihong', 60), (""k'anho"", 60), ('h2o', 57), ('hoi', 57), ('nuk', 57), ('one', 57), ('mon', 57), ('hanskin', 55), ('thomson', 55), ('chinook', 55), ('oshimon', 55), ('honeysuckle', 53), ('champion', 50), ('pony', 50), ('sony', 50), ('hola', 50), ('hori', 50)]",honk,[],0
1135,q-pet,"[('petio', 60), ('q pnp', 60), ('petia', 60), ('petest', 55), ('prreti', 55), (""pet's love"", 53), ('kiwipet', 50), ('prodiet', 50), ('pet village', 50)]",q-pet,[],0
1136,tigi,"[('tiddi', 67), ('taiga', 67), ('tigullio', 67), ('tgc', 57), ('iti', 57), ('tsuvimi', 55), ('timotei', 55), ('kiki', 50), ('tiss', 50), ('iris', 50), ('tide', 50), ('twinbird', 50), ('tiki cat', 50), ('ioio', 50), ('gavi', 50), ('thai', 50)]",tigi,[],0
1137,e.l.f.,"[('n.a.f', 60), ('esfolio', 50), ('neoflam', 50), ('che gel', 50), ('firefly', 50)]",e.l.f.,[],0
1138,revablend,"[('realme', 67), ('revital', 62), ('blendtec', 59), ('greenwood', 56), ('avalon', 53), ('romand', 53), ('relove', 53), ('treewalker', 53), ('urtale', 53), ('healthlead', 53), ('weleda', 53), ('pureal', 53), ('eva', 50), ('alpecin', 50), ('argelan', 50), ('ronever', 50), ('foramen', 50), ('biolead', 50), ('ricenal', 50)]",revablend,[],0
1139,mustela,"[('amstel', 77), ('mistine', 57), ('myhouse', 57), ('mestemacher', 56), ('muva', 55), ('justherb', 53), ('murfeeli', 53), ('motorola', 53), ('bella beauty', 53), ('farm stay', 50), ('delta', 50), ('oster', 50), ('momus', 50), ('masil', 50), ('sacla', 50), ('solac', 50), ('mellsavon', 50), ('sheba', 50), ('melko', 50)]",mustela,[],0
1140,moroccanoil,"[('morocco gaga oil', 67), ('forcans', 56), ('cc daily', 53), ('motorola', 53), ('orion', 50), ('moonlight', 50), ('granarolo', 50), ('masil', 50), ('melano cc', 50), ('orasi', 50)]",moroccanoil,[],0
1141,joroma,"[('aroma', 73), ('jojome', 67), ('romand', 67), ('corona', 67), ('joearo', 67), ('jordan', 67), ('flormar', 62), ('joajota', 62), ('gourmia', 62), ('oneroad', 62), ('formosa', 62), ('moma', 60), ('rcma', 60), ('omax', 60), ('tom ford', 57), ('motorola', 57), ('tomomasu', 57), ('orion', 55), ('opera', 55)]",joroma,[],0
1142,wafood made,"[('kenwood', 56), ('samdasoo', 53), ('indofood', 53), ('daodi', 50), ('dr.wonder', 50), ('midea', 50), ('superfood lab', 50), ('greenwood', 50), ('bare for bare', 50)]",wafood made,[],0
1143,indocafe,"[('indofood', 62), ('siroca', 57), ('naf', 55), ('catfeet', 53), ('diadora', 53), ('infocus', 53), ('skinlife', 50), ('tide', 50), ('hida', 50), ('xinchang', 50), ('ifoa', 50), ('idee', 50), ('his cafe', 50), ('skincure', 50)]",indocafe,[],0
